business_id,stars,BusinessParking,RestaurantsDelivery,RestaurantsReservations,NoiseLevel,RestaurantsTakeOut,RestaurantsPriceRange2,WiFi
rNrGT18rg8wctucG8bIGTw,3.0,False,False,False,quiet,True,1,None
9fZRhl7d4BOtV-gj7CybuA,1.0,,False,False,,,1,
28QWYh_xv0uJX_1XEGqiYQ,3.5,,False,False,quiet,True,1,free
SYFU8LFTa9Oy6UHtxeyvsA,4.5,True,False,True,average,True,1,no
jkCkdlxISVraP-tnTsgOvw,2.0,,True,False,,True,,
DWPAFq8HdzGzo2vhKixDJA,4.5,True,False,False,average,True,1,no
CqQ9Y1J47Osr0BVGlU6tiQ,2.5,,False,False,,True,1,no
GHs7grPeyVPwmiVKhhfMvg,3.0,True,,,,,2,
nHT_lECT2AIndXf5h_cfpQ,4.0,True,False,False,very_loud,True,2,no
aseAn8QYq5CGe4asNNRpzA,3.5,True,True,True,quiet,True,2,no
H6skMpg_g-sOrfTQf_Q5LQ,3.0,True,True,False,average,True,2,free
AgIGsyUA0aKhUGFWOsI4AQ,3.0,False,False,False,quiet,True,1,free
1tUUCVKiFRfocWjKJgL3Gg,2.0,,True,False,,True,2,no
rBQ-xYc0GFAV2hqYKTQe6w,2.5,True,False,False,loud,True,2,free
dimv16yFu0JXR1n1SAqedQ,3.5,True,True,True,average,True,2,free
pshiKbFYbE2P5dkXa0FVgg,4.0,True,True,False,quiet,True,1,free
4qNXmOeA5tALz3DgtHoAYA,3.5,True,False,False,average,True,1,free
xtYiHTmunjfCN2sUaQxBjA,2.5,True,False,True,average,True,2,paid
9wnopSkB45LeZcpvvzx8cw,5.0,False,,,loud,,1,
6xzOn_fxkIaHVxjtb_n4RQ,3.5,False,,,,,2,
N_3QP19nDDdvNOOnDsCymw,4.0,False,True,True,,True,2,no
M27gWyT2EpCCj-dSnXDJwA,2.0,True,False,False,quiet,True,1,no
nJBwEYaulNXHPAUP0OBRtg,4.0,True,False,False,average,True,1,free
8zVmINHYdaAjW_ED3vdFhQ,3.0,,False,False,,True,2,free
AZQ6eiVqhMalpVL9Bbq6Iw,4.5,True,False,False,average,True,2,no
Yd9haFUDaoLxBk14xgmTsA,3.0,True,False,False,,True,2,
-mhBbHbh5T_hxKZUYfdexw,4.0,False,True,True,average,False,,no
NAigH4SqnuuQip8lekq7GQ,3.5,True,False,False,average,True,1,free
dF11zSNDXbq6DBchUvqgZQ,3.5,True,False,False,average,True,1,free
aveqqTTutqV5tOl3_SeI8A,4.5,True,False,True,quiet,True,2,
OaUQAajW5mU3gUDaNmC9ng,3.0,True,True,False,average,True,2,no
8-NRKkPY1UiFXW20WXKiXg,2.5,True,False,False,average,True,1,no
dgX1n9SuzAGuHEVCW5QoPA,3.0,True,True,False,average,True,1,no
pgvv3Fi0HiD0ateqLcqyZQ,4.0,True,False,False,average,True,1,free
aR8WzjbHPkjmN4yuwqdGhA,2.0,,False,False,,True,1,
M5rnBQaFtjYTn3T9NIZwcA,3.5,True,False,False,average,True,1,no
ebhkQpSusPpPgZLU1a_HxQ,3.0,True,False,True,average,True,1,no
H7A3f8-Jq6ilIHdMpS-_Ew,4.0,True,False,True,average,True,2,free
9rdkkaK68TpTt0TQC5w7Qw,4.0,True,False,False,,True,1,no
_aYYRuwTXItHvrc19cNqZg,1.5,,False,False,,True,1,
5Oh4E8lTlAHzs4hrjsLFOA,4.0,,,,,,2,
KiG6wzSo1P5vFJ_YZjM7UA,4.5,False,True,False,average,True,1,
S6eGL_z4hXtZSESwtBN7jg,3.0,True,,,,,3,
aQ222ydz_GSRZV66xNt4kQ,4.5,True,False,True,average,True,2,no
5UaVi_cwnoAvIBp0g4aF2Q,4.0,False,False,False,average,True,1,no
A81a8oV8DAxnGLY2_r8dUQ,3.5,True,False,False,,True,1,free
HiUSB5_OqtN_DKJST3JZmw,4.5,,False,True,,,3,
j1CRQHz60LoLBgfoS0loqg,4.5,False,False,False,average,True,2,no
ehsolYiySNjC7UClW_PahQ,4.5,True,False,True,quiet,True,2,no
lXCmTGagqHuPgaeN2g2P1Q,3.5,False,True,False,average,True,2,no
bKUXKjUIY34BTowDBwFjbQ,3.5,True,False,True,average,True,2,free
Cy46zHlSVkCGZRpaHwlkVA,4.0,True,False,True,average,False,1,free
0Ekvh_EVMIKhKKEOLNodNA,5.0,,True,,,True,1,
cqUky5KFtMlqKaAUYiOnLA,4.5,True,False,True,quiet,False,3,no
3XmeCcAHdQwdEUh71SFMTQ,3.5,,False,False,very_loud,True,2,no
MItZizlXwTprkodwVBGE0A,4.5,True,False,True,,False,,free
d-McqjAh8i9f23RI_U3Y2A,3.5,False,,,loud,True,,
EgAuMs5nY-NpvljxF2n-Uw,4.5,False,False,,,True,,free
096qNc7waeRlReivCm2lXw,3.5,True,False,,,True,2,
ZfbwkAOnMguL_znvv_uJZw,3.5,True,False,True,average,False,3,free
Q2fVe3tZce50nrbEqHavtQ,3.5,False,True,True,average,True,1,no
KWo_0NYGYkID9EM5-YLmJQ,2.0,,,,quiet,,2,
jvRot06-W2BD7q1p-6Rkqg,1.5,False,False,False,average,True,1,no
0TRFt-MVF43hGP8YD7O2sw,4.5,,False,True,,True,2,free
8-UimW8awULAZWuKUq9nKg,3.5,,,,average,,3,
2hGAmn6CJKT-Q1deaEBtGw,3.0,True,False,False,average,True,2,free
S6LiVc0_LmpT1N0y9ZSAnA,1.5,,False,False,,True,1,
u2s_aIR9nBJnI4AiCpCyFQ,4.0,True,False,False,quiet,True,1,no
kvwZfDDURx0iuwzwKUQRyQ,3.5,False,False,False,,True,1,
0P9PCKJBC3TY9Ifcw4Y7Mw,3.0,True,False,False,loud,True,2,free
LRPp4mqZ0DLq9Vx-E2MnxA,4.0,False,False,False,,True,1,
cwiEry81jficSY3ZrhgWvg,2.5,False,False,False,,True,2,free
Qzbcq82RJKIcAl0HSoSBJQ,3.0,True,True,True,average,True,3,free
XzbKe4I0dfKAFt9LSLX3xw,4.0,True,False,True,average,True,4,free
zVN7X8mIa24HDjF2NPlL4g,4.0,True,False,True,quiet,True,2,no
IXXZ--J60dbcsWgN8Lq3tw,3.5,False,False,False,average,True,2,no
NZwMb0jbLTPsRldwLSgz5A,3.5,True,True,True,quiet,True,2,no
k-zdOw1KYrwEMoud1MhFSQ,4.5,False,True,False,average,True,1,
qw9SyduMZ53KB6GlBQqvZQ,4.5,True,False,False,average,True,1,no
2reHgsuAWofHfocfJ4Xs5w,3.5,False,True,False,average,True,1,no
BZtNKLg1S9k8s6fYkR1quQ,3.5,True,False,False,average,True,2,no
Sjz4fgOsUaIHt5SxaPth_w,4.5,,,,,False,,
KMHh4Ekor5ij1HdCjkPJLA,4.5,True,False,False,,True,2,
6U5QlK84UmPUgoJAwAcL9Q,3.5,True,True,False,quiet,True,1,free
NFaVXGofY855SyGs6D3_-Q,3.5,,True,False,average,True,2,free
dbGVtpGZkJI3Txre-17vqQ,2.0,False,,,average,,1,
Lqp3uwGJU6CHyys-eerMmQ,4.0,True,False,False,average,True,1,free
nGJfnTKRz56ZvT8IcB7ToQ,3.5,False,False,True,average,False,3,no
qJeSjOMgWB3er3UXG33ZVw,3.5,True,False,False,average,True,2,free
mZJdFjxvVddqPN5RZdKSHg,4.0,False,False,False,average,True,1,no
_EjdwRr_Y5BLtz6BjjhFHQ,2.5,False,False,True,average,True,2,free
kSO4DD-jpf0BOLHuzvtL-w,2.5,False,False,False,average,True,1,
jsOGd-P1BfoUY40yY5l59A,3.5,,True,True,quiet,True,1,free
LsDakRToFrIM8P7Mb0q-OQ,3.5,,,,,,,
bfVpHvjir2G2Z9wVeddw4w,4.0,True,False,False,average,True,2,free
1oJG7PcNNNfazaSLOxwmmQ,3.5,,,,,,,
Q_BDMqf4tLrS_44g38dqXQ,3.5,True,False,True,average,True,2,no
kcCncG6-pomVVc7r27HYWA,3.0,True,False,True,average,True,2,no
vnYtZv_GA_2Xfi2DefbvCg,3.0,True,False,True,loud,True,2,free
R2EnMfwLoTiIHF-1ICG5Ag,3.5,False,True,False,quiet,True,2,no
IKDzQtQ2X7pyCbNkjeNrUg,2.5,False,False,,,,2,no
QOmR4Z53kNbiDWRrVdN7ZA,3.5,,,True,,True,2,
xDFk4SbJiRXlUuuL1Ic6GA,4.5,True,False,False,quiet,True,2,no
PwmaDYHxxTVvT_4KdBQc5Q,1.5,,,,average,False,2,no
XIcq5zKaAkGSN6cIJzBKRQ,3.0,False,False,False,average,True,1,no
qdBYqucqfRWAPyfMFCnMkA,4.0,True,False,False,quiet,True,1,no
tAtIQGO0JbJFBuM_zcQ_0w,2.0,,,,,,,free
INJ-1LC57mpAsNspyb3CfA,3.0,True,False,True,loud,True,2,free
gkxcnkbrQfEWqyiOah0yoA,4.0,False,False,False,,True,2,no
rf8zQeFaBvFLStbZ3nMIJQ,3.5,False,True,True,average,True,2,no
UMBVYeyXia1E5INGxtkDAg,4.0,True,True,True,quiet,True,2,free
KpEgsQz0eCQfL7kfkZ8QeA,4.5,,False,False,,True,,
GQ5f1D9CbFLXkBAlGR7riA,3.0,False,,,,True,,
eH96MBK-EAcC0Q-lYqIb8Q,4.5,False,False,False,average,True,2,no
EbSX56Nddv-AcYlt58m0kg,2.0,,True,False,quiet,True,2,no
avTIDv9lJHiNcg3mcwTxqg,4.0,True,False,True,average,True,2,free
IItJsqmJWkWFDUlscjCbUQ,3.5,False,True,True,quiet,True,2,free
4jgFK01sC60jxKv59BFiMA,3.0,,,,,,,
7QE9Z-Uz0PS6x3KueDfUcw,3.0,False,,True,average,,2,
VDdX2TGa9hNHwjzrnVSC_A,4.5,True,False,,,False,2,no
qCL_TYK8MFHkUOkMaidabw,2.5,True,False,False,loud,True,1,no
vq9eKyw60rixMR38Yfp2hw,3.0,False,False,False,average,True,2,no
u1tFKPQWr60q_HIUDlHIcg,4.0,True,,,average,True,1,
YAdyu9ovEiOZXBWkD0H8-Q,3.5,True,False,True,average,True,2,no
NCFwm2-TDb-oBQ2medmYDg,4.5,True,,,,,1,
QEKDNfkK1Dx32m0Quv5WZQ,4.0,True,False,False,average,True,1,no
HdcgC-etrewgDnJCPntC5g,4.0,True,False,True,average,False,3,
RFbMVekR8lU9tPJ8sWrwHg,4.0,True,,True,quiet,,2,
W-ncMUrOh5RzHvAIKJp0rg,4.0,True,False,False,,True,1,no
ZZzS6rgqXZWmq6TBYN6lrw,4.5,True,,True,,False,2,
zTJg9_VFyXiQQ0PegucaJg,3.5,False,True,True,quiet,True,1,
rkQEar8WP8gNtv-OPvLD1A,3.5,True,False,True,average,True,2,free
uGzxwS3Q6QuyFw2ZnDvw0w,4.0,True,False,False,average,True,1,free
kVqsDQRGxZXdJsH8LpEhww,3.0,True,False,True,quiet,False,3,
t28N3EEswYeTtOu27lnYtQ,3.5,True,False,False,average,True,1,no
a8Ta92zOAT7VFsRwcDACAw,4.0,,False,False,,True,1,
IaL3NMcVUjwk29CnR7w4tw,3.5,,,,,True,,
nykN6bAZBjmy_4CvshkRKQ,2.0,False,False,True,average,True,1,
gGlFPw1TFJANUl_FFmSNgA,2.0,True,False,False,average,True,1,
AML1zr5Y4R_PjhqAN34quw,4.5,False,True,True,quiet,True,2,free
-rLP6lfoQmOO_5Pf2bTkqg,4.0,True,False,False,average,True,1,no
hmgbkFngXKjpWqJItOPYpA,3.5,False,False,False,average,True,1,no
IkZhKseJMzTsFESMbLyF2g,2.5,False,False,False,average,True,1,free
Qe8vFq-3HMld-ymBQLDnpg,3.0,True,True,True,quiet,True,2,no
ZBitvpKY5rbsDGqKrlo2Dg,1.5,False,False,False,average,True,1,no
yFvhcuun4pjm7XEUYpywvQ,4.0,True,False,True,average,True,1,no
vSHpYNhhUrKwjT8fYTDwMw,4.5,False,False,True,quiet,True,2,
-HfeXGN4O83x8P4rZc-_kQ,1.0,,False,False,,True,1,
XoSJDOBj8Pf8GOhhOuw9mw,3.0,True,False,False,quiet,True,1,no
BEXk74R0Icp-Osys_qRiRw,4.5,True,False,False,quiet,True,1,no
hUu5im-iTpOvRHtqiuu_dg,3.5,False,False,False,average,True,2,free
sAc5cKro8LKjIhzeLfl6Wg,3.5,True,False,True,average,True,1,free
ZqWfjQ9ZA6_CiaQG3Zal6Q,2.5,True,False,True,average,True,2,
Z-y_2gkGo8DmXxwWspWORQ,4.5,,,,,,2,
nM9NwHXy3EadihjJTG2i5w,4.5,True,True,True,average,True,1,no
oOGLDf2rzeCPS7UQ8hhPlQ,3.5,True,False,False,average,True,2,free
Qd-RnJXE9FQuT-VgabFomA,3.5,True,True,True,quiet,True,2,
vcMD6mZfvjtAxuCMoAfSNA,3.5,True,False,False,average,True,1,free
K0_7-QjuNKMqVgLnvI5C1g,5.0,False,,,quiet,True,2,
68HNLNwMfXu1NuL_2E4N7A,4.0,True,True,False,average,True,1,
PnVMicrAi6iYRO1_duaueQ,4.0,,False,False,,True,1,
8xrwjD-Udv7cm_emVcVo3A,3.0,True,True,False,average,True,2,free
ozeTqG7SflAfY3oL8jQ_qg,3.5,False,False,False,average,True,1,free
etGW0g4oIABVeC4Sk5YBDQ,1.5,False,False,False,quiet,True,1,free
BVW93go7fyqTszxx2h8XTg,4.0,True,False,True,average,False,2,free
j1fyIuQwrJWHJwR38UMysQ,3.5,,False,False,,,,
bWSqZ_K0ntz5dssOWAoB8A,4.5,True,False,False,average,True,2,no
S-Hksc_Hh_dMEbiTWDnblQ,4.0,True,False,False,quiet,True,1,free
ceE1sOintaNd1Nz4G4BzhQ,1.5,False,,,,,2,
v2o2rsEDfXVCtmMGa8gPBw,4.0,True,True,True,average,True,2,no
Re4lbcGNpkWduWDDsCXUbg,3.0,False,False,False,average,True,1,no
Gm---0O1y_4TAQAl5qKvqQ,4.5,True,True,True,average,True,2,no
kUIrMc_nOMxDJSCi0EXUrQ,4.0,,,,,,,
g_x5lM7itVvWA9n34QVlFA,4.0,True,False,False,quiet,True,1,no
z6ZPIpO_1Rx69k9y2DQ7Bw,3.5,True,True,False,average,True,2,free
HzLaHgPQsHFjuTP5zWzwyQ,3.5,,False,,,,,
iOtyjeDgW4hE25gKCwS8IQ,3.5,,True,True,,True,2,
uvppxKyPZBb6j66NQCqF_w,3.5,,,,,,,
6li0hNHDg5kuiEw9nXkedg,3.5,False,False,True,,True,2,no
iGEvDk6hsizigmXhDKs2Vg,4.5,True,False,False,average,True,1,no
gPc4tXMS_wt4g2yVUmco8w,4.0,True,False,True,average,True,2,
ayT30_GPYHqnrDhBe3IySQ,3.5,True,False,False,quiet,True,2,free
X9cQ00S2pIbQ1FFJ_U2X-g,4.0,False,False,False,average,True,1,no
JRRduMZI2aU3UCjfNEQURA,3.5,True,False,False,average,True,1,no
pSMK_FtULKiU-iuh7SMKwg,4.5,False,False,False,average,True,2,free
4A_KR6E3ziZvuNVruEJ2lA,1.5,,,,,False,,
I5TnTKHzJuLA0YLZPGCNwQ,3.5,True,True,False,average,True,1,no
5kVVbLXDv2VbojmUO4yCIw,4.0,False,True,True,,True,2,no
QONWdAseRhzGxNM6wY4NUg,2.5,False,False,,,True,1,
zEJ7CHHZlCqN8DIXy86MRQ,3.0,True,False,False,loud,True,2,free
8YL_Cm7lYGLfPvp5sseyrQ,4.0,True,False,True,average,True,2,free
sOPBbhDCi7bJlW7dNBuITg,3.5,True,False,True,quiet,False,2,free
ivgKHakMYMpsV1RIjQruOQ,3.0,True,False,True,average,True,2,no
TibTrHAfWQwTKRIdIy1kSg,4.5,True,False,True,average,True,2,free
gldPX9ANF5Nic0N7igu2og,4.0,True,False,False,loud,True,2,free
ZaV97nuYxH32bthBIzjgmw,3.0,True,False,False,,True,1,
PEbPiaD9K2m02q8nPcDTeQ,2.5,True,False,True,quiet,True,3,free
kJKT12GTi5rQ4YTkzAaIDg,3.0,True,False,False,very_loud,True,2,free
z2z522XGJxgFOn1cAQBoHA,5.0,False,False,False,,True,1,
MQXZW_c30OdTsLcLkhjzlQ,3.5,False,False,True,,True,1,free
cLL_FCIItPh1DH-h78cb4w,2.5,True,False,True,average,True,2,no
udh__7erx4PuM5quw8zuVg,4.0,False,False,False,loud,True,2,no
E8vu8qm6r5NuuO_Cw-jzyQ,1.5,False,False,False,average,True,1,free
Yp9w4nhUowBU_IS_StFXbQ,4.0,True,False,True,average,False,3,free
abeirRXWiMeBxaiN-ww2YQ,2.5,False,False,False,quiet,True,1,
zWPCyy1VEqoO3J_IcUWDTQ,3.5,True,,,loud,,2,free
3ma_7W3vZSD2fd6EosN3yQ,3.5,True,False,True,average,True,2,free
grWkiJvkvKWBwPXikN-LgQ,4.0,False,False,True,,True,2,
SQII8W75fv4wJYhmAiDPWg,4.0,,,,,,,
36PyJL7VPM6Xd6agqXj5RQ,4.5,False,True,False,average,True,1,no
pr_A8tTVZyWmwWwNU91iwQ,2.0,True,True,False,,True,,free
Slpd4sRuICx1cy2Etb-7ig,2.5,True,False,True,average,True,1,no
hHDJkwr0JEzHV2aYWxQfdw,4.0,True,False,True,average,True,2,no
1GLyPxQ-dSO76SeoNtjE9Q,5.0,True,False,True,average,False,2,free
th_1PEhLxrwzFJrBb9NyUQ,4.5,,False,False,average,True,1,no
QFD-feElC5BnA4fbuChtIg,3.0,True,False,True,average,True,2,no
2RisF4FLNMX34tWEAFjVUQ,4.0,,False,False,,True,1,free
2C5nGjdzF0zMWvD9iVma0g,3.0,True,False,True,average,True,2,no
LmUSpXHq9OieVY8zpr88Sw,3.5,True,True,True,average,True,2,free
EdYYCH_lGk85y_meo5TNNQ,2.5,,False,False,,True,,
y30HGHBNQXFswKhAryz0tg,3.5,True,True,False,,True,,free
nsNONDHbV7Vudqh21uicqw,3.5,True,False,True,average,False,3,no
d5jNxllk5BFt9R4YUEnSyQ,3.5,True,False,True,quiet,True,2,no
cKRGB46UJp3z3TgVlzk4tw,3.0,True,False,False,average,True,2,free
cjoDufPFhYZtlvuTG4Ewig,3.5,True,False,False,average,True,1,free
6H_8vz04DGtQl8wPPQyUOQ,3.0,False,False,True,average,True,2,free
c2uAqJ2REpLMCZO2jxdi9w,3.0,True,False,False,very_loud,True,1,no
KPKQLzVKqLgEPKOWrSCRtg,3.0,True,False,True,average,True,2,free
Rt_M67qJU8x4QGhdYwnkAQ,2.5,False,False,False,average,True,1,no
mqDh5Nr01wNP-1sPcwxAcQ,3.5,False,True,,,True,,
W5LqZikASAOuLFeFveWpPw,2.5,False,False,False,quiet,True,1,
Ycqaz47uwQj6IbOLxlfszA,2.0,False,False,False,loud,True,3,no
uUq0bMEjt202bMbRHkIcNA,2.5,True,False,True,average,True,2,free
_KM5kIVknRvFSHxppDbi2A,3.5,True,False,True,average,True,2,no
A8jt8v7bixb_DswY2uJQaw,3.0,False,True,True,average,True,2,
gaEgDDKsuBVzDFg8wsF2Ig,3.0,True,False,False,average,True,2,no
_E6j0AVb3lkLBLzvPHInXA,3.0,True,False,False,average,True,1,no
ZVCSVpPiBsw9Go7Sk3SHgQ,3.5,,,,,,,
3HAPJH0Qoi8Ix6M9rUMfjg,3.0,True,True,True,quiet,True,2,free
EwHgw3rDJiqU3XDJvcpR8w,2.0,,,,,,,
QxDtqW2s5XAxEPbNZtUNrw,3.0,,,False,,True,,
1AAdKv94vJNpQGGUpldOpA,3.0,False,False,False,average,True,1,no
MP9LqzWeWTuMU4VkZo_M2w,2.0,False,,,,,1,
19XrUtv48YyAsTcbfTw1mQ,4.0,,,False,,,,
W2LWXzFwLPMchme_UPoIwQ,3.0,False,False,False,,True,1,no
6sOBPz69VLgIvNAY7dowOg,3.5,False,False,False,,True,1,no
ethajsaDau3bk99n2cUPhQ,2.5,,True,True,,True,2,
_cRDDAasE-4584eXN_5Ecw,2.0,False,False,False,average,True,1,free
flCZyw8UBZF41dKMn8k_GQ,5.0,True,False,True,quiet,True,2,no
pfnvSTdfSDO-43LF3-iOTw,3.5,,,True,,True,2,
CqNRlHAz0LIVobHR4tYqnw,4.0,False,False,False,average,True,1,free
PwAcm8buozeXyQaeUiSzGA,3.0,True,False,False,average,True,2,no
KLivsKKkFU3XxHM3eukVLA,3.5,True,True,False,average,True,2,no
kpv7LVLJrbawoXOJNAnd0w,3.0,True,False,True,average,True,2,no
7os-CT7QI8P_sy1QKwhzjg,3.0,True,False,True,average,True,1,no
yP8jTCU6L9T1ZseLvcskYg,4.0,True,False,False,average,True,1,free
65hBODeVEvHwi6jWMhR1ww,3.5,False,True,False,average,True,1,no
uYzaARioENSfB9Y9Gk2PDA,4.0,True,False,False,average,True,1,free
Yk8pVAMl2U-NqY7Fj7zbdA,4.0,,,,,,,
dWJ7fG8Egp3Ips6j0T7Unw,3.5,True,True,False,average,True,1,no
mBOIef7a4hONEbSi_ai8Bw,4.0,True,False,True,average,True,2,no
bO3VN1ct-6zD8Pd0AS38rg,2.0,True,False,False,very_loud,True,1,no
WUq7NNgCTaPphTYL6qyEBQ,3.5,False,False,True,quiet,False,3,
Ga8nMuSqUIyKpNztHvxpLg,3.0,True,False,False,average,True,2,free
NLTfEyC50pz8a29CYRqvtA,3.0,True,,False,average,True,2,
0u2xwNy07-z3gv0tpuJX2Q,3.5,False,False,False,average,True,1,
hmW1sAJ7biMafioMx9kH-A,3.5,True,False,True,average,True,2,no
HeVQg_GufyHnmvGGh4FCaQ,3.5,True,False,True,average,True,2,no
3i2BNJh9699mZ9wzRFR2QA,4.0,True,False,False,average,True,1,free
s8WxG2RthXYzKh0nsjzlpQ,4.0,True,False,,,False,2,free
stNlfaeBITkyGmHn8oRwvg,2.0,False,True,True,,True,1,
BjPph9SbmEfox2vip326PQ,4.0,True,False,False,average,True,1,free
OvpsY22rHaYWBCRjGjVpZg,4.0,False,,True,average,,2,
4eqFDI-dHxuhNcURvR9spg,3.5,True,True,True,average,True,1,no
xxGO2bwU02mip8W_lYjtYA,2.0,,,,,,,
nyLHFPxEoMfzrs3g7hAsVg,3.0,False,False,True,loud,True,2,
tReZFexwhjsbyKdIi80AGQ,2.0,False,False,True,loud,True,2,free
EjBz4Lx_dg-_gwQQJMzKtA,4.5,True,False,True,,True,1,free
5RqU2YARBU69d9zK6h-fXg,3.5,True,False,False,average,True,2,free
67Pa_CtXthgJzXfY8JzLDQ,3.5,True,False,False,average,True,2,no
3p410D9YzcmgyXQWCcCPiA,4.0,True,False,True,average,True,2,free
Exsi3PIwpfvuoyF8BfGYIQ,4.0,True,True,False,,True,1,no
ABuavFvKFU-CDQjDku8Gow,4.0,True,False,True,average,True,2,no
3pN4Zqfah-EEjQY1B-8Tcg,3.5,,,False,,True,2,
5iHctUjkQTGwEvOaBkwMRQ,4.5,True,True,False,average,True,1,free
kOYALk9wwQXAFa9ptaoMEg,4.5,False,,,,,1,no
XwwjDG5z91z4fxxUYW-yxw,4.0,True,True,True,quiet,True,1,free
km5ix0zato2otah4zn9A8Q,2.5,False,False,False,average,True,2,no
Fanu7vgveGy1LyLV8R9aMA,4.5,True,False,True,,True,2,free
J4aiMaaXWXqL8ypKY7PSYA,3.0,False,False,False,average,True,1,no
lx5eThlldVFN5KmiFr0Ztw,3.0,,,,,,,
m51uL1LZhKYf2y_yG4NEng,3.5,True,False,False,quiet,True,2,free
Op2IR4FffXZ5KXYFnDL2yA,3.5,True,False,True,average,True,3,no
y6Fmhz2CceimbgvxNVgE-w,3.5,True,False,False,average,True,1,no
opH1vHaDO8DchYFJFUwipg,4.5,,True,True,average,True,2,free
C2BR0TjNacoNzItPLUHTAA,4.5,True,False,False,average,True,2,free
kZEVymDpXmY5fXP5k-0A4Q,3.0,False,False,False,,True,1,free
8yZ_nBgRC3CT1RFJC6KhXA,4.0,False,False,False,average,True,1,no
ywPaE5Ai8SK8TeUoeMgJ6Q,2.5,True,False,True,loud,False,3,no
J7XmDau_b8kWIdvbGLLvUA,5.0,,,,,,,
TZyFW2ZbF2v6I-QrdEbsBQ,4.5,True,False,False,quiet,True,2,no
TUMMUJ_W3JqPpfU_D_Hscg,4.0,,False,True,,True,1,no
r4ZXc4HYIiTyTp2E6BV7WA,1.5,,False,False,quiet,True,1,no
rk1qMV30IgioAzoLL8_kKw,3.0,False,False,False,very_loud,True,1,free
Piw4Xr1wNyL4lgmwLZ2eTg,3.5,False,True,False,,True,1,
zUqO7Jyp22C6HEerZ3hvYA,3.5,False,True,True,quiet,True,2,
E7VRsyNQWPteH6_qI4j7bw,4.0,True,True,True,average,True,2,free
bSrwy8eQyqjLUGy6tNaAiQ,2.5,,,,,,,
NJLcn5fACNVzEu3jUpsgOA,4.5,True,False,False,quiet,True,1,no
1CqDdPrrb0xvQpgu7fhI5w,3.0,True,False,True,average,True,2,no
aqrC9UyFD6IL19-yRqqQjA,3.0,,,,,,,
sVrkLeKlDfCKjQWfcHVqrg,2.0,False,False,False,quiet,True,1,no
DItq9Zsk81f6xJWG0-yNOQ,3.0,,True,False,,True,,
6E7heoeb5zO4iwKmqScVZw,3.0,True,False,True,quiet,False,1,paid
7O0KOr-bvliBVMrBjsZsmg,3.5,True,True,False,average,True,1,
RyTEGJz5tG7zC73BdXt-cQ,4.0,True,False,False,average,True,2,no
mZde8M2gs5popxzKOvCo5w,3.0,False,True,True,,True,1,no
x1wYelMFfNppFvDAU661OQ,4.5,False,True,False,loud,True,2,
sR8AnN3Exc3VJ6Ax3MNT5Q,2.5,True,False,True,average,True,2,
itJJHcstARVqibAUtxjyUQ,4.5,,,,,,,
VYkosZRlRjStOFqIB62orQ,3.5,True,False,True,average,True,2,no
pT7ZSVe_XA7Yi51suJpSCw,3.5,False,True,False,average,True,2,free
-qYuPncpK8elgD-6Qx3v7A,4.0,True,False,True,average,True,2,free
03fe5vYwHA9TxlJJ-7mDMw,3.0,True,True,False,average,True,1,no
nnDLapJk1z2NJE0-XzwMlQ,4.0,True,False,True,average,False,3,no
J48b2pgcCII5W6PDL9F8Jw,2.5,,,,average,,,
70YqOHFMCoeNTw0cN_10jw,3.0,True,False,,,True,1,
3X7dy9FD3fQ8fQ-WBBzDMw,4.0,True,False,False,average,False,2,
o4PiF4gS8c7IJESIeykxxg,4.0,True,False,False,quiet,True,2,free
-OsPCfouYyJ3vjgOKBtzGA,4.0,True,,False,average,,2,free
tuR2vl6WMAL6tzJvt2Tqdw,4.0,True,True,False,average,True,2,no
HpK1ILGUm5W129toiRSsXw,3.5,False,False,False,average,True,1,no
HpPCtuiaO8Tkc655O6-Wpw,4.0,False,False,False,quiet,True,1,no
dnBQZpWTyJzTe0QJf7YK5w,4.0,True,False,False,average,True,1,free
j0_DUr3vBXY-JP-b0bf93A,4.0,True,False,False,average,False,1,free
Cw7jwVBAahxMNcE_KijLWQ,4.0,True,False,False,quiet,True,1,no
s-aQOPJ0YEXj5I_2DwilzA,2.0,False,False,False,average,True,1,free
CQokoa1vN8j6OP7dyizJDw,3.5,False,False,False,average,True,1,no
PbOFo16Y6seoj3cfcbnjmw,2.5,,True,,average,True,2,
cqPrr2uDMLP9_cPbIiOSrA,2.5,True,False,,,True,1,
KJwANIvluOc_2VjJdX0Nzg,4.5,,False,False,,True,2,free
3ks-wQZMfNd0wSUAgEjScQ,3.5,False,True,,,True,2,no
QOl8esnvNxwIVHd9hNtL_w,3.5,False,False,True,average,False,2,no
Ai2k3oZOXzVqJA72DpfjOw,2.5,False,False,False,loud,True,2,
tLQ2cnPhC4uk-kCM4esdpw,4.0,True,False,False,average,True,2,free
O7TQNbqjkW1sthAMUKhqsA,1.0,,False,False,,True,2,
jKN4-aY6DEeAXNeL6CNLJQ,3.5,True,True,True,average,True,2,free
f1KTr8efZfDUZcxG32kKIw,4.5,True,False,False,quiet,True,1,no
IUywieKL-xOm3tFJEY8fOw,4.0,True,False,False,average,True,2,
JXj3X8RMmVikVZGSWmh7ww,4.0,True,False,True,average,True,2,free
QdbwZGnBWdkdN2XAG7rwLA,4.0,,,False,average,,2,
3lnfKVlzB7tbAtQsEvMQbQ,2.0,False,,False,,True,2,
